"","zip","family_size","income_limit","year"
"58374","660","6",49813.0434782609,"2022"
"58375","660","7",53250,"2022"
"58376","660","8",56671.7391304348,"2022"
"58377","660","9",65172.5,"2022"
"58378","660","10",74948.375,"2022"
"58379","660","11",86190.63125,"2022"
"58380","660","NoAnswer",1,"2022"
"58381","661","1",42320,"2022"
"58382","661","2",48350,"2022"
"58383","661","3",54400,"2022"
"58384","661","4",60410,"2022"
"58385","661","5",65270,"2022"
"58386","661","6",70100,"2022"
"58387","661","7",74940,"2022"
"58388","661","8",79760,"2022"
"58389","661","9",91724,"2022"
"58390","661","10",105482.6,"2022"
"58391","661","11",121304.99,"2022"
"58392","661","NoAnswer",1,"2022"
"58393","662","1",25750,"2022"
"58394","662","2",29433.3333333333,"2022"
"58395","662","3",33116.6666666667,"2022"
"58396","662","4",36750,"2022"
"58397","662","5",39716.6666666667,"2022"
"58398","662","6",42650,"2022"
"58399","662","7",45600,"2022"
"58400","662","8",48533.3333333333,"2022"
"58401","662","9",55813.3333333333,"2022"
"58402","662","10",64185.3333333333,"2022"
"58403","662","11",73813.1333333333,"2022"
"58404","662","NoAnswer",1,"2022"
"58405","664","1",26884.375,"2022"
"58406","664","2",30728.125,"2022"
"58407","664","3",34575,"2022"
"58408","664","4",38384.375,"2022"
"58409","664","5",41490.625,"2022"
"58410","664","6",44556.25,"2022"
"58411","664","7",47618.75,"2022"
"58412","664","8",50684.375,"2022"
"58413","664","9",58287.03125,"2022"
"58414","664","10",67030.0859375,"2022"
"58415","664","11",77084.598828125,"2022"
"58416","664","NoAnswer",1,"2022"
"58417","665","1",28009.375,"2022"
"58418","665","2",32015.625,"2022"
"58419","665","3",36021.875,"2022"
"58420","665","4",39993.75,"2022"
"58421","665","5",43228.125,"2022"
"58422","665","6",46421.875,"2022"
"58423","665","7",49615.625,"2022"
"58424","665","8",52809.375,"2022"
"58425","665","9",60730.78125,"2022"
"58426","665","10",69840.3984375,"2022"
"58427","665","11",80316.458203125,"2022"
"58428","665","NoAnswer",1,"2022"
"58429","666","1",28950,"2022"
"58430","666","2",33100,"2022"
"58431","666","3",37250,"2022"
"58432","666","4",41350,"2022"
"58433","666","5",44700,"2022"
"58434","666","6",48000,"2022"
"58435","666","7",51300,"2022"
"58436","666","8",54600,"2022"
"58437","666","9",62790,"2022"
"58438","666","10",72208.5,"2022"
"58439","666","11",83039.775,"2022"
"58440","666","NoAnswer",1,"2022"
"58441","667","1",28428.125,"2022"
"58442","667","2",32484.375,"2022"
"58443","667","3",36553.125,"2022"
"58444","667","4",40575,"2022"
"58445","667","5",43853.125,"2022"
"58446","667","6",47090.625,"2022"
"58447","667","7",50334.375,"2022"
"58448","667","8",53571.875,"2022"
"58449","667","9",61607.65625,"2022"
"58450","667","10",70848.8046875,"2022"
"58451","667","11",81476.125390625,"2022"
"58452","667","NoAnswer",1,"2022"
"58453","668","1",27350,"2022"
"58454","668","2",31262.5,"2022"
"58455","668","3",35179.1666666667,"2022"
"58456","668","4",39045.8333333333,"2022"
"58457","668","5",42195.8333333333,"2022"
"58458","668","6",45316.6666666667,"2022"
"58459","668","7",48437.5,"2022"
"58460","668","8",51554.1666666667,"2022"
"58461","668","9",59287.2916666667,"2022"
"58462","668","10",68180.3854166667,"2022"
"58463","668","11",78407.4432291666,"2022"
"58464","668","NoAnswer",1,"2022"
"58465","669","1",29742.8571428571,"2022"
"58466","669","2",33985.7142857143,"2022"
"58467","669","3",38235.7142857143,"2022"
"58468","669","4",42453.5714285714,"2022"
"58469","669","5",45882.1428571429,"2022"
"58470","669","6",49275,"2022"
"58471","669","7",52664.2857142857,"2022"
"58472","669","8",56057.1428571429,"2022"
"58473","669","9",64465.7142857143,"2022"
"58474","669","10",74135.5714285714,"2022"
"58475","669","11",85255.9071428571,"2022"
"58476","669","NoAnswer",1,"2022"
"58477","670","1",27656.5217391304,"2022"
"58478","670","2",31608.6956521739,"2022"
"58479","670","3",35563.0434782609,"2022"
"58480","670","4",39478.2608695652,"2022"
"58481","670","5",42660.8695652174,"2022"
"58482","670","6",45819.5652173913,"2022"
"58483","670","7",48978.2608695652,"2022"
"58484","670","8",52126.0869565217,"2022"
"58485","670","9",59945,"2022"
"58486","670","10",68936.75,"2022"
"58487","670","11",79277.2625,"2022"
"58488","670","NoAnswer",1,"2022"
"58489","671","1",28344.4444444444,"2022"
"58490","671","2",32394.4444444444,"2022"
"58491","671","3",36447.2222222222,"2022"
"58492","671","4",40461.1111111111,"2022"
"58493","671","5",43719.4444444444,"2022"
"58494","671","6",46958.3333333333,"2022"
"58495","671","7",50197.2222222222,"2022"
"58496","671","8",53425,"2022"
"58497","671","9",61438.75,"2022"
"58498","671","10",70654.5625,"2022"
"58499","671","11",81252.746875,"2022"
"58500","671","NoAnswer",1,"2022"
"58501","672","1",34662.5,"2022"
"58502","672","2",39600,"2022"
"58503","672","3",44562.5,"2022"
"58504","672","4",49475,"2022"
"58505","672","5",53450,"2022"
"58506","672","6",57412.5,"2022"
"58507","672","7",61375,"2022"
"58508","672","8",65337.5,"2022"
"58509","672","9",75138.125,"2022"
"58510","672","10",86408.84375,"2022"
"58511","672","11",99370.1703125,"2022"
"58512","672","NoAnswer",1,"2022"
"58513","673","1",25500,"2022"
"58514","673","2",29150,"2022"
"58515","673","3",32800,"2022"
"58516","673","4",36400,"2022"
"58517","673","5",39350,"2022"
"58518","673","6",42250,"2022"
"58519","673","7",45150,"2022"
"58520","673","8",48050,"2022"
"58521","673","9",55257.5,"2022"
"58522","673","10",63546.125,"2022"
"58523","673","11",73078.04375,"2022"
"58524","673","NoAnswer",1,"2022"
"58525","674","1",25685.4166666667,"2022"
"58526","674","2",29352.0833333333,"2022"
"58527","674","3",33025,"2022"
"58528","674","4",36662.5,"2022"
"58529","674","5",39622.9166666667,"2022"
"58530","674","6",42550,"2022"
"58531","674","7",45487.5,"2022"
"58532","674","8",48410.4166666667,"2022"
"58533","674","9",55671.9791666667,"2022"
"58534","674","10",64022.7760416666,"2022"
"58535","674","11",73626.1924479166,"2022"
"58536","674","NoAnswer",1,"2022"
"58537","675","1",27721.0526315789,"2022"
"58538","675","2",31686.8421052632,"2022"
"58539","675","3",35644.7368421053,"2022"
"58540","675","4",39576.3157894737,"2022"
"58541","675","5",42768.4210526316,"2022"
"58542","675","6",45931.5789473684,"2022"
"58543","675","7",49100,"2022"
"58544","675","8",52257.8947368421,"2022"
"58545","675","9",60096.5789473684,"2022"
"58546","675","10",69111.0657894737,"2022"
"58547","675","11",79477.7256578947,"2022"
"58548","675","NoAnswer",1,"2022"
"58549","676","1",27940,"2022"
"58550","676","2",31930,"2022"
"58551","676","3",35923.3333333333,"2022"
"58552","676","4",39883.3333333333,"2022"
"58553","676","5",43103.3333333333,"2022"
"58554","676","6",46293.3333333333,"2022"
"58555","676","7",49476.6666666667,"2022"
"58556","676","8",52663.3333333333,"2022"
"58557","676","9",60562.8333333333,"2022"
"58558","676","10",69647.2583333333,"2022"
"58559","676","11",80094.3470833333,"2022"
"58560","676","NoAnswer",1,"2022"
"58561","677","1",30686.1111111111,"2022"
"58562","677","2",35063.8888888889,"2022"
"58563","677","3",39447.2222222222,"2022"
"58564","677","4",43802.7777777778,"2022"
"58565","677","5",47333.3333333333,"2022"
"58566","677","6",50838.8888888889,"2022"
"58567","677","7",54341.6666666667,"2022"
"58568","677","8",57841.6666666667,"2022"
"58569","677","9",66517.9166666667,"2022"
"58570","677","10",76495.6041666666,"2022"
"58571","677","11",87969.9447916666,"2022"
"58572","677","NoAnswer",1,"2022"
"58573","678","1",29547.9166666667,"2022"
"58574","678","2",33766.6666666667,"2022"
"58575","678","3",37989.5833333333,"2022"
"58576","678","4",42181.25,"2022"
"58577","678","5",45585.4166666667,"2022"
"58578","678","6",48960.4166666667,"2022"
"58579","678","7",52329.1666666667,"2022"
"58580","678","8",55695.8333333333,"2022"
"58581","678","9",64050.2083333333,"2022"
"58582","678","10",73657.7395833333,"2022"
"58583","678","11",84706.4005208333,"2022"
"58584","678","NoAnswer",1,"2022"
"58585","679","1",30183.3333333333,"2022"
"58586","679","2",34500,"2022"
"58587","679","3",38816.6666666667,"2022"
"58588","679","4",43091.6666666667,"2022"
"58589","679","5",46575,"2022"
"58590","679","6",50016.6666666667,"2022"
"58591","679","7",53458.3333333333,"2022"
"58592","679","8",56891.6666666667,"2022"
"58593","679","9",65425.4166666667,"2022"
"58594","679","10",75239.2291666667,"2022"
"58595","679","11",86525.1135416667,"2022"
"58596","679","NoAnswer",1,"2022"
"58597","680","1",31510,"2022"
"58598","680","2",35992.5,"2022"
"58599","680","3",40497.5,"2022"
"58600","680","4",44977.5,"2022"
"58601","680","5",48605,"2022"
"58602","680","6",52202.5,"2022"
"58603","680","7",55802.5,"2022"
"58604","680","8",59395,"2022"
"58605","680","9",68304.25,"2022"
"58606","680","10",78549.8875,"2022"
"58607","680","11",90332.370625,"2022"
"58608","680","NoAnswer",1,"2022"
"58609","681","1",36235.7142857143,"2022"
"58610","681","2",41400,"2022"
"58611","681","3",46571.4285714286,"2022"
"58612","681","4",51728.5714285714,"2022"
"58613","681","5",55900,"2022"
"58614","681","6",60042.8571428571,"2022"
"58615","681","7",64178.5714285714,"2022"
"58616","681","8",68307.1428571429,"2022"
"58617","681","9",78553.2142857143,"2022"
"58618","681","10",90336.1964285714,"2022"
"58619","681","11",103886.625892857,"2022"
"58620","681","NoAnswer",1,"2022"
"58621","682","1",38437.5,"2022"
"58622","682","2",43912.5,"2022"
"58623","682","3",49400,"2022"
"58624","682","4",54862.5,"2022"
"58625","682","5",59275,"2022"
"58626","682","6",63675,"2022"
"58627","682","7",68062.5,"2022"
"58628","682","8",72437.5,"2022"
"58629","682","9",83303.125,"2022"
"58630","682","10",95798.59375,"2022"
"58631","682","11",110168.3828125,"2022"
"58632","682","NoAnswer",1,"2022"
"58633","683","1",30002.0833333333,"2022"
"58634","683","2",34266.6666666667,"2022"
"58635","683","3",38556.25,"2022"
"58636","683","4",42816.6666666667,"2022"
"58637","683","5",46266.6666666667,"2022"
"58638","683","6",49691.6666666667,"2022"
"58639","683","7",53118.75,"2022"
"58640","683","8",56541.6666666667,"2022"
"58641","683","9",65022.9166666667,"2022"
"58642","683","10",74776.3541666667,"2022"
"58643","683","11",85992.8072916666,"2022"
"58644","683","NoAnswer",1,"2022"
"58645","684","1",32283.3333333333,"2022"
"58646","684","2",36872.2222222222,"2022"
"58647","684","3",41488.8888888889,"2022"
"58648","684","4",46072.2222222222,"2022"
"58649","684","5",49783.3333333333,"2022"
"58650","684","6",53469.4444444444,"2022"
"58651","684","7",57155.5555555556,"2022"
"58652","684","8",60838.8888888889,"2022"
"58653","684","9",69964.7222222222,"2022"
"58654","684","10",80459.4305555555,"2022"
"58655","684","11",92528.3451388889,"2022"
"58656","684","NoAnswer",1,"2022"
"58657","685","1",32607.1428571429,"2022"
"58658","685","2",37242.8571428571,"2022"
"58659","685","3",41907.1428571429,"2022"
"58660","685","4",46528.5714285714,"2022"
"58661","685","5",50278.5714285714,"2022"
"58662","685","6",54007.1428571429,"2022"
"58663","685","7",57721.4285714286,"2022"
"58664","685","8",61442.8571428571,"2022"
"58665","685","9",70659.2857142857,"2022"
"58666","685","10",81258.1785714286,"2022"
"58667","685","11",93446.9053571428,"2022"
"58668","685","NoAnswer",1,"2022"
"58669","686","1",28973.6842105263,"2022"
"58670","686","2",33092.1052631579,"2022"
"58671","686","3",37234.2105263158,"2022"
"58672","686","4",41344.7368421053,"2022"
"58673","686","5",44673.6842105263,"2022"
"58674","686","6",47981.5789473684,"2022"
"58675","686","7",51292.1052631579,"2022"
"58676","686","8",54597.3684210526,"2022"
"58677","686","9",62786.9736842105,"2022"
"58678","686","10",72205.0197368421,"2022"
"58679","686","11",83035.7726973684,"2022"
"58680","686","NoAnswer",1,"2022"
"58681","687","1",27984.6153846154,"2022"
"58682","687","2",31969.2307692308,"2022"
"58683","687","3",35969.2307692308,"2022"
"58684","687","4",39940.3846153846,"2022"
"58685","687","5",43159.6153846154,"2022"
"58686","687","6",46351.9230769231,"2022"
"58687","687","7",49551.9230769231,"2022"
"58688","687","8",52744.2307692308,"2022"
"58689","687","9",60655.8653846154,"2022"
"58690","687","10",69754.2451923077,"2022"
"58691","687","11",80217.3819711538,"2022"
"58692","687","NoAnswer",1,"2022"
"58693","688","1",30174,"2022"
"58694","688","2",34464,"2022"
"58695","688","3",38780,"2022"
"58696","688","4",43060,"2022"
"58697","688","5",46524,"2022"
"58698","688","6",49974,"2022"
"58699","688","7",53418,"2022"
"58700","688","8",56862,"2022"
"58701","688","9",65391.3,"2022"
"58702","688","10",75199.995,"2022"
"58703","688","11",86479.99425,"2022"
"58704","688","NoAnswer",1,"2022"
"58705","689","1",31655,"2022"
"58706","689","2",36155,"2022"
"58707","689","3",40682.5,"2022"
"58708","689","4",45172.5,"2022"
"58709","689","5",48805,"2022"
"58710","689","6",52422.5,"2022"
"58711","689","7",56037.5,"2022"
"58712","689","8",59650,"2022"
"58713","689","9",68597.5,"2022"
"58714","689","10",78887.125,"2022"
"58715","689","11",90720.19375,"2022"
"58716","689","NoAnswer",1,"2022"
"58717","690","1",29634.375,"2022"
"58718","690","2",33843.75,"2022"
"58719","690","3",38084.375,"2022"
"58720","690","4",42281.25,"2022"
"58721","690","5",45678.125,"2022"
"58722","690","6",49068.75,"2022"
"58723","690","7",52450,"2022"
"58724","690","8",55837.5,"2022"
"58725","690","9",64213.125,"2022"
"58726","690","10",73845.09375,"2022"
"58727","690","11",84921.8578125,"2022"
"58728","690","NoAnswer",1,"2022"
"58729","691","1",30510.4166666667,"2022"
"58730","691","2",34843.75,"2022"
"58731","691","3",39210.4166666667,"2022"
"58732","691","4",43533.3333333333,"2022"
"58733","691","5",47027.0833333333,"2022"
"58734","691","6",50516.6666666667,"2022"
"58735","691","7",54004.1666666667,"2022"
"58736","691","8",57485.4166666667,"2022"
"58737","691","9",66108.2291666667,"2022"
"58738","691","10",76024.4635416667,"2022"
"58739","691","11",87428.1330729166,"2022"
"58740","691","NoAnswer",1,"2022"
"58741","692","1",27105,"2022"
"58742","692","2",30960,"2022"
"58743","692","3",34840,"2022"
"58744","692","4",38675,"2022"
"58745","692","5",41790,"2022"
"58746","692","6",44880,"2022"
"58747","692","7",47985,"2022"
"58748","692","8",51070,"2022"
"58749","692","9",58730.5,"2022"
"58750","692","10",67540.075,"2022"
"58751","692","11",77671.08625,"2022"
"58752","692","NoAnswer",1,"2022"
"58753","693","1",25088.4615384615,"2022"
"58754","693","2",28646.1538461538,"2022"
"58755","693","3",32242.3076923077,"2022"
"58756","693","4",35788.4615384615,"2022"
"58757","693","5",38661.5384615385,"2022"
"58758","693","6",41526.9230769231,"2022"
"58759","693","7",44400,"2022"
"58760","693","8",47261.5384615385,"2022"
"58761","693","9",54350.7692307692,"2022"
"58762","693","10",62503.3846153846,"2022"
"58763","693","11",71878.8923076923,"2022"
"58764","693","NoAnswer",1,"2022"
"58765","694","1",11150,"2022"
"58766","694","2",12750,"2022"
"58767","694","3",14350,"2022"
"58768","694","4",15900,"2022"
"58769","694","5",17200,"2022"
"58770","694","6",18450,"2022"
"58771","694","7",19750,"2022"
"58772","694","8",21000,"2022"
"58773","694","9",24150,"2022"
"58774","694","10",27772.5,"2022"
"58775","694","11",31938.375,"2022"
"58776","694","NoAnswer",1,"2022"
"58777","698","1",8650,"2022"
"58778","698","2",9850,"2022"
"58779","698","3",11100,"2022"
"58780","698","4",12300,"2022"
"58781","698","5",13300,"2022"
"58782","698","6",14300,"2022"
"58783","698","7",15300,"2022"
"58784","698","8",16250,"2022"
"58785","698","9",18687.5,"2022"
"58786","698","10",21490.625,"2022"
"58787","698","11",24714.21875,"2022"
"58788","698","NoAnswer",1,"2022"
"58789","700","1",33175,"2022"
"58790","700","2",37929.1666666667,"2022"
"58791","700","3",42658.3333333333,"2022"
"58792","700","4",47375,"2022"
"58793","700","5",51179.1666666667,"2022"
"58794","700","6",54975,"2022"
"58795","700","7",58770.8333333333,"2022"
"58796","700","8",62545.8333333333,"2022"
"58797","700","9",71927.7083333333,"2022"
"58798","700","10",82716.8645833333,"2022"
"58799","700","11",95124.3942708333,"2022"
"58800","700","NoAnswer",1,"2022"
"58801","701","1",35507.1428571429,"2022"
"58802","701","2",40600,"2022"
"58803","701","3",45657.1428571429,"2022"
"58804","701","4",50714.2857142857,"2022"
"58805","701","5",54778.5714285714,"2022"
"58806","701","6",58842.8571428571,"2022"
"58807","701","7",62907.1428571429,"2022"
"58808","701","8",66950,"2022"
"58809","701","9",76992.5,"2022"
"58810","701","10",88541.375,"2022"
"58811","701","11",101822.58125,"2022"
"58812","701","NoAnswer",1,"2022"
"58813","702","1",40900,"2022"
"58814","702","2",46750,"2022"
"58815","702","3",52587.5,"2022"
"58816","702","4",58412.5,"2022"
"58817","702","5",63087.5,"2022"
"58818","702","6",67762.5,"2022"
"58819","702","7",72437.5,"2022"
"58820","702","8",77112.5,"2022"
"58821","702","9",88679.375,"2022"
"58822","702","10",101981.28125,"2022"
"58823","702","11",117278.4734375,"2022"
"58824","702","NoAnswer",1,"2022"
"58825","703","1",28206.25,"2022"
"58826","703","2",32237.5,"2022"
"58827","703","3",36268.75,"2022"
"58828","703","4",40271.875,"2022"
"58829","703","5",43512.5,"2022"
"58830","703","6",46734.375,"2022"
"58831","703","7",49956.25,"2022"
"58832","703","8",53178.125,"2022"
"58833","703","9",61154.84375,"2022"
"58834","703","10",70328.0703125,"2022"
"58835","703","11",80877.280859375,"2022"
"58836","703","NoAnswer",1,"2022"
"58837","704","1",32200,"2022"
"58838","704","2",36803.8461538462,"2022"
"58839","704","3",41403.8461538462,"2022"
"58840","704","4",45980.7692307692,"2022"
"58841","704","5",49669.2307692308,"2022"
"58842","704","6",53350,"2022"
"58843","704","7",57030.7692307692,"2022"
"58844","704","8",60707.6923076923,"2022"
"58845","704","9",69813.8461538462,"2022"
"58846","704","10",80285.9230769231,"2022"
"58847","704","11",92328.8115384615,"2022"
"58848","704","NoAnswer",1,"2022"
"58849","705","1",25892.1052631579,"2022"
